field_1,Node,field_3,field_4,field_5,id,n,distance,feature_x,feature_y,nearest_x,nearest_y
true,684,0,12.180364000000001,45.024822000000000,,1,0.000000061616997,12.180364000000001,45.024822000000000,12.180364027688855,45.024822055045270
true,685,0,12.257372999999999,44.971359000000000,,1,0.000079563339380,12.257372999999999,44.971359000000000,12.257439504695128,44.971402674368903
true,689,0,12.274813000000000,44.957698999999998,,1,0.000063453122444,12.274813000000000,44.957698999999998,12.274835154017964,44.957758460055800
true,690,0,12.273111000000000,44.958401000000002,,1,0.000000061917488,12.273111000000000,44.958401000000002,12.273110968803230,44.958400946516015
true,691,0,12.280106999999999,44.956192000000001,,1,0.000051480934142,12.280106999999999,44.956192000000001,12.280117796904168,44.956242336005410
true,692,0,12.190296999999999,45.019592000000003,,1,0.000000315389503,12.190296999999999,45.019592000000003,12.190297163446816,45.019592269732605
true,693,0,12.192698999999999,45.018230000000003,,1,0.000079660154236,12.192698999999999,45.018230000000003,12.192657717083343,45.018161871731529
true,694,0,12.219530000000001,45.011386999999999,,1,0.000000108180565,12.219530000000001,45.011386999999999,12.219529980611551,45.011386893571043
true,695,0,12.156098999999999,45.027194999999999,,1,0.000000099631061,12.156098999999999,45.027194999999999,12.156099024991985,45.027194903554424
true,698,0,12.285038999999999,44.955399000000000,,1,0.000017287810442,12.285038999999999,44.955399000000000,12.285036598848080,44.955381879752942
true,699,0,12.145820000000001,45.023502000000001,,1,0.000000478536353,12.145820000000001,45.023502000000001,12.145819740113051,45.023502401815648
true,700,0,12.248386000000000,44.989078999999997,,1,0.000142586922568,12.248386000000000,44.989078999999997,12.248259867337405,44.989012505023389
true,701,0,12.249412000000000,44.986828000000003,,1,0.000000445982062,12.249412000000000,44.986828000000003,12.249411580000002,44.986827849999997
true,703,0,12.211698999999999,45.012813999999999,,1,0.000000507272460,12.211698999999999,45.012813999999999,12.211698909085088,45.012813500941057
true,704,0,12.215858000000001,45.012020000000000,,1,0.000035248046018,12.215858000000001,45.012020000000000,12.215864317261815,45.012054677326184
true,705,0,12.271228000000001,44.959499000000001,,1,0.000000230350956,12.271228000000001,44.959499000000001,12.271228116061000,44.959499198975898
